year,duration,variable,pct_dev
2027.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.021
2027.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.011
2027.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.005
2028.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.003
2028.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.001
2028.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.001
2028.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2029.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2029.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2029.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2029.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2030.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2030.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2030.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2030.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2031.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2031.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2031.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2031.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2032.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2032.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2032.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2032.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2033.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2033.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2033.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2033.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.25,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.5,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.75,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2037.0,1-year shock (4 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2025.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2025.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.627
2025.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.4
2025.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.295
2026.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.251
2026.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.238
2026.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.24
2026.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.25
2027.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.263
2027.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.276
2027.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.287
2027.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.293
2028.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.292
2028.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.281
2028.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.257
2028.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.214
2029.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.148
2029.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.051
2029.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.085
2029.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.272
2030.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.524
2030.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.339
2030.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.171
2030.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.086
2031.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.043
2031.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.022
2031.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.011
2031.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.005
2032.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.003
2032.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.001
2032.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.001
2032.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2033.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2033.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2033.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),-0.0
2033.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2034.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2035.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.25,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.5,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2036.75,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2037.0,5-year shock (20 quarters),Real wage = marginal cost (W<sub>t</sub>),0.0
2025.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),0.0
2025.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.644
2025.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.345
2025.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.197
2026.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.125
2026.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.089
2026.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.071
2026.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.062
2027.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.057
2027.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.055
2027.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.054
2027.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.053
2028.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.053
2028.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.053
2028.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.053
2028.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2029.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2029.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2029.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2029.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2030.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2030.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2030.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2030.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2031.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2031.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2031.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2031.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2032.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2032.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2032.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2032.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2033.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2033.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2033.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2033.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2034.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2034.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2034.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2034.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2035.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2035.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2035.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2035.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2036.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2036.25,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2036.5,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2036.75,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2037.0,Permanent shock,Real wage = marginal cost (W<sub>t</sub>),-0.052
2025.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2025.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.089
2025.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.071
2025.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.039
2026.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.023
2026.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.135
2026.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.068
2026.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.034
2027.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.017
2027.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.009
2027.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.004
2027.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.002
2028.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.001
2028.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.001
2028.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2028.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2029.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2029.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2029.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2029.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),-0.0
2030.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2030.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2030.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2030.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2031.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2031.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2031.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2031.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2032.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2032.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2032.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2032.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2033.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2033.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2033.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2033.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2034.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2034.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2034.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2034.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2035.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2035.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2035.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2035.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2036.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2036.25,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2036.5,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2036.75,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2037.0,1-year shock (4 quarters),Inflation (Π<sub>t</sub>),0.0
2025.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2025.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.945
2025.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.804
2025.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.717
2026.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.653
2026.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.6
2026.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.55
2026.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.499
2027.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.446
2027.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.39
2027.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.332
2027.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.272
2028.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.211
2028.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.151
2028.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.094
2028.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.041
2029.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.002
2029.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.032
2029.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.042
2029.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.025
2030.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.03
2030.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.139
2030.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.069
2030.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.035
2031.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.017
2031.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.009
2031.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.004
2031.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.002
2032.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.001
2032.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.0
2032.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.0
2032.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.0
2033.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),-0.0
2033.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2033.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2033.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2034.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2034.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2034.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2034.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2035.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2035.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2035.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2035.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2036.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2036.25,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2036.5,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2036.75,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2037.0,5-year shock (20 quarters),Inflation (Π<sub>t</sub>),0.0
2025.0,Permanent shock,Inflation (Π<sub>t</sub>),0.0
2025.25,Permanent shock,Inflation (Π<sub>t</sub>),-1.205
2025.5,Permanent shock,Inflation (Π<sub>t</sub>),-1.06
2025.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.989
2026.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.954
2026.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.937
2026.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.928
2026.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.924
2027.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.921
2027.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.92
2027.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2027.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2028.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2028.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2028.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2028.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.919
2029.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2029.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2029.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2029.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2030.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2030.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2030.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2030.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2031.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2031.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2031.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2031.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2032.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2032.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2032.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2032.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2033.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2033.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2033.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2033.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2034.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2034.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2034.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2034.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2035.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2035.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2035.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2035.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2036.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2036.25,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2036.5,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2036.75,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2037.0,Permanent shock,Inflation (Π<sub>t</sub>),-0.918
2025.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2025.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.203
2025.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.345
2025.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.449
2026.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.522
2026.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.263
2026.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.133
2026.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.067
2027.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.034
2027.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.017
2027.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.009
2027.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.004
2028.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.002
2028.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.001
2028.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.001
2028.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2029.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2029.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2029.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2029.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2030.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2030.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2030.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
