year,duration,variable,pct_dev
2030.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2031.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2031.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2031.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2031.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2032.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2032.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2032.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2032.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.25,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.5,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.75,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2037.0,1-year shock (4 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2025.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2025.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.354
2025.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.511
2025.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.568
2026.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.575
2026.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.554
2026.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.517
2026.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.469
2027.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.413
2027.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.35
2027.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.281
2027.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.205
2028.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.125
2028.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),-0.04
2028.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.048
2028.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.139
2029.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.231
2029.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.321
2029.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.405
2029.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.48
2030.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.538
2030.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.272
2030.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.137
2030.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.07
2031.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.035
2031.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.018
2031.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.009
2031.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.005
2032.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.002
2032.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.001
2032.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.001
2032.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2033.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2034.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2035.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.25,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.5,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2036.75,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2037.0,5-year shock (20 quarters),Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2025.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),0.0
2025.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.475
2025.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.705
2025.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.817
2026.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.872
2026.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.898
2026.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.91
2026.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.916
2027.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.919
2027.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2027.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2027.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2028.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2028.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2028.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2028.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2029.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2029.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2029.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2029.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2030.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2030.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2030.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2030.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2031.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2031.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2031.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2031.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2032.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2032.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2032.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2032.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2033.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2033.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2033.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2033.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2034.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2034.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2034.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2034.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2035.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2035.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2035.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2035.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2036.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2036.25,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2036.5,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2036.75,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2037.0,Permanent shock,Policy rate (R<sup>mp</sup><sub>t</sub>),-0.92
2025.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2025.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.114
2025.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.274
2025.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.41
2026.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.546
2026.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.399
2026.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.201
2026.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.101
2027.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.051
2027.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.026
2027.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.013
2027.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
2028.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.003
2028.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.002
2028.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.001
2028.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2029.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2029.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2029.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2029.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2030.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2030.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2030.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2030.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2031.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2031.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2031.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2031.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2032.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2032.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2032.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2032.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.25,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.5,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.75,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2037.0,1-year shock (4 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2025.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2025.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.594
2025.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.295
2025.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.15
2026.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.08
2026.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.047
2026.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
2026.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
2027.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
2027.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
2027.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.052
2027.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.067
2028.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.086
2028.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.111
2028.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
2028.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.181
2029.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.229
2029.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.289
2029.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.363
2029.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.455
2030.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.569
2030.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.411
2030.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
2030.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.104
2031.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.053
2031.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
2031.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.014
2031.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
2032.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
2032.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.002
2032.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.001
2032.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2033.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2034.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2035.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.25,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.5,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2036.75,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2037.0,5-year shock (20 quarters),Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2025.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2025.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.735
2025.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.357
2025.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.174
2026.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.084
2026.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
2026.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
2026.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.009
2027.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
2027.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.002
2027.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.001
2027.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.0
2028.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2028.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2028.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2028.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2029.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2029.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2029.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2029.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2030.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2030.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2030.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2030.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2031.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2031.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2031.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2031.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2032.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2032.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2032.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2032.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2033.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2033.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2033.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2033.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2034.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2034.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2034.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2034.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2035.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2035.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2035.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2035.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2036.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2036.25,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2036.5,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2036.75,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
2037.0,Permanent shock,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.0
